32506119,3381000404994048
475399,4503601774855169
460039,4507999825561602
285956,4508001970950144
463111,4508001970950144
4290880,4503601774854144
479492,4503601774854144
291079,4505801872901121
269575,4505802949789700
4532545,2256197864390658
4472128,2256197864390658
4536640,4398048608256
4533568,2256197864390658
21305408,1129198443823104
4548928,4398048608256
89348,4505802949790723
4262215,3381000407091202
4346180,4503601774854144
94471,4503603924438019
72967,4505801874999300
17267712,1129198445920258
32007,4508000898255873
21592128,1129198443823104
1507612,2256200009779200
1088796,3378802456528900
29905092,3381001477687296
21841984,1129198443823104
1148188,4505800800208900
17789952,1129198445920258
1507591,2254000988618756
1523972,2251800888475648
5547328,2256197864390658
1105156,4508000898255873
5581120,2256197864390658
4532560,4503601774854144
1164548,4508001970948098
1148167,4505800800208900
1118471,4505801874999300
479504,4503601774854144
18324480,1129198445920258
1536256,2251800888475648
1514752,2256197864390658
1088775,3378802456528900
4464988,4503601774854144
17235999,2251800888476675
291100,4503602849646592
269596,4505802949789700
475420,4503601774854144
460060,4507999825561602
463132,4505802945595392
32028,4508000898255873
94492,4505802945595392
72988,4505801874999300
18837504,1129198443823104
28959,4505801872901121
7455,4508000898255873
17237031,2253999913828356
1086769,3378802456528900
83237,4508001970948098
4466017,2253998839037956
1353009,4505801872901121
23845,4508000898255873
17243169,1129198445920258
29991,4508000898255873
1082685,3378802456528900
1152289,3381000407089156
70961,4505801874999300
1111329,4505801872901121
1352997,4508001970948098
32510148,3378802456528900
1099045,4508001970948098
18125857,1127000495357954
1369377,3378801381737473
18318369,2256198937083906
1549601,2256197864390658
5431,4508000898255873
18412577,3378800306946050
66877,4505800800208900
18662433,1127001568051202
7485,4508000898255873
29629572,1129200593403908
17236039,2251801963267075
282948,4503602849646592
1086800,3378802456528900
461127,4505802949789700
4653319,2256200009779200
96577,4505802949790723
354628,4503603924436994
342340,4508001970950144
4289792,4398048608256
4603140,4507999825559556
4608260,4503601774854144
17237060,2253999913828356
477508,4503601774854144
4669700,4503601774854144
4473095,3378801381737473
266567,4508001970950144
84293,4508001970948098
23876,4508000898255873
30020,4508000898255873
4480256,4398048608256
4332807,3381000407089156
4537600,2256197864390658
29432964,3380999332298756
96580,4503603924438019
4354311,4503601774855169
88388,4503603924438019
358720,4503601774854144
4277508,4508000898254850
85316,4508001970948098
20805,4503602849647619
72007,4505801874999300
4619520,4398048608256
68935,4505800800208900
4261127,3381000407091202
17264704,2251799813685250
17243200,1129198445920258
4411652,4503601774854144
28999,4503602849647619
7495,4508000898255873
489792,4503601774854144
4681984,2251800888475648
4660480,2256197864390658
17647684,4503603924436994
29908100,4503602849647619
1082716,3378802456528900
17397828,4503601774854144
17651776,2251799813685250
1116508,4505800800208900
21912576,1129198445920258
72017,4505801874999300
338260,4503603924436994
73040,4505801874999300
5553408,2256197864390658
1099076,4508001970948098
4477200,2251800888475648
5460,4508000898255873
72020,4503603924438019
5612800,4398048608256
5583104,4398048608256
342352,4505802945595392
1132868,4508001970948098
4603152,1126999420567552
1116487,4505800800208900
18318400,1129198445920258
465232,4505802945595392
4657424,4503601774854144
4439,4503603924438019
1082695,3378802456528900
4473116,3378801379639296
266588,4505802945595392
4591900,4503601774854144
4464927,3378801381737473
17236060,2251801963267075
461148,4508001970950144
4653340,2256200009779200
67933,4505800800208900
29020,4503602849647619
7516,4508000898255873
72028,4503603924438019
68956,4505800800208900
4445,4503603924438019
4261148,3381000407091202
4354332,4503601774854144
4332828,3381002554574852
7378192,3381001477686273
30049,4508000898255873
4531489,2256197864390658
7606544,3378800306946050
4472097,2256197864390658
17765,4508001970948098
17237089,1129198445920258
7745808,3378800306946050
7602460,3378801381737473
7374108,3381000404993025
7405852,3381000404994048
7618820,3378801381737473
7402752,3378800306946050
5489,4508000898255873
7434496,2251800888475648
7412992,2256197864390658
5412129,2256197864390658
7602439,2256200009779200
32513156,3378802456528900
7390468,3378801381737473
7631104,3378800306946050
7609600,2256197864390658
5547297,1126999420567556
7422212,3381000404994048
7491844,2251800888475648
7762176,3378800306946050
7405831,3381000407091202
24609792,2253999913828354
7374087,3378802456528900
1405,4505800800208900
25055232,3378800306946050
294276,4508001970950144
356740,4503601774854144
4355520,4398048608256
29562945,1129198445920258
4349376,4398048608256
4422080,4503601774854144
17243268,1129200593403908
474500,4505802949789700
464260,4505802949789700
4396480,2256197864390658
479620,4503601774854144
4354497,4503602849646592
4332993,2256197864390658
29563968,1129198445920258
17264772,4503601774854144
29694016,1129198443823104
4540864,4503601774854144
4593088,2256197864390658
4354500,4503601774854144
29496388,3380999332298756
4332996,3381000407089156
4603328,2256197864390658
4654528,2256197864390658
4659648,4398048608256
17587332,4503603924438017
29972544,1129198443823104
17649796,4503601774854144
277908,4505802949789700
340372,4505802945595392
4354512,4503601774854144
30577728,1129198445920258
4333008,3381002554574852
30611520,1129198445920258
17240220,4503601774854144
29496417,1129198445920258
7407040,2254000988618756
32577600,1129198445920258
7441856,2254000988618756
7476672,2256197864390658
7492032,3378801379639296
7543232,2256197864390658
7475649,2256197864390658
7603648,2256197864390658
32573508,2253999913828356
1086885,3378802456528900
7670208,2256197864390658
7745984,4398048608256
4472196,4507999825559556
291268,4503602849646592
475588,4503601774854144
460228,4507999825561602
471492,4508001970950144
358848,4503601774854144
29716480,1126999420567552
291265,4503602849646592
475585,4503601774856194
460225,4507999825561602
464320,4507999825559556
479680,4503601774854144
1507792,2256200009779200
17584324,4503601774854144
30360576,1129198443823104
274900,4505802945595392
1119680,3381000407089156
30643200,1129198445920258
1507780,2254000988618756
291280,4503602849646592
1507777,2256197864390658
1508800,2256197864390658
475600,4503601774854144
460240,4507999825561602
1511872,2256197864390658
1524160,4398048608256
4469148,4503601774854144
29495327,2251800888476675
68063,4505800800208900
1503,4505800800208900
31408128,2251801963266050
1082865,3378802456528900
29561889,1129198445920258
29496359,3380999332299777
69095,4505800800208900
1150433,4505800800208900
30508065,2253999913828356
1086945,3378802456528900
1099233,4508001970948098
30577697,1129198445920258
32796672,3378800306946050
30704673,2253999913828354
1082853,3378802456528900
1353185,4505802949789700
32980992,2251801963266050
32965632,2253999913828354
30983201,3378800306947075
1536528,2251800888476675
1524252,2251800888476675
4291152,4503601774854144
4541008,1129198443823104
17253136,2251801963266050
17318679,4505801872901121
1111601,4505801872901121
1361457,3378801381737473
1099325,3381001477686273
346708,4503603924436994
96852,4503603924438019
350800,4503601774854144
4611600,1129198443823104
21783312,2251801963266050
88668,4503603924438019
4349468,4508000898253827
7754256,3378800306946050
7492124,2251800888476675
286356,4508001970950144
348820,4503601774854144
283348,4503602849646592
29512464,2251800888475648
17319888,4503603924436994
17386448,4505802945595392
1524496,2251801963266050
18825744,2251801963266050
4279120,2253998839037952
279319,4505801872901121
17265168,2251800888476675
29463,4505801872901121
21580368,1129198443823104
17252892,2251800888476675
24348,4508000898255873
17778192,1129198443823104
1099569,4505800800207873
18400817,4505800800206850
88912,4505802945595392
4349712,1126999420567552
84820,4503603924436994
4481820,3378801379639296
21650960,1129198443823104
17386068,4503603924436994
7492368,3378800306946050
24793616,3378800306946050
24468,4508000898255873
86932,4505802945595392
17325716,4505801874998275
17388180,4505802945595392
30672,4508000898255873
97232,4505802945595392
280528,4508001970948098
21460,4503602849647619
347088,4505802945595392
29774352,2251800888476675
18396,4508001970948098
17322708,3381001477687296
84956,4503603924436994
29512220,2251800888476675
